Comment,Sentiment Score 
shooting 4k video heats up to fast the camera and is not reliable for professional video work and autofocus is far behind dslrs,0.0
and then you slap hugeass glass and all your size difference is gone. Oh wait now with heavy lens it's harder to hold with that small grip. Yeah sony good point.,0.6908
Or just shootin the kids in the park xD,0.5859
wow.... what a neutral point of view video...,0.0
"If only a decent mirrorless wouldn't cost twice as much as the dslr option, or even more than that...",0.0
"It's always FUN to shoot them pesky Kids in the park.
Especially when the Park is a 'Concrete Jungle' and them pesky Kids wear hoods and droopy ass pants.",-0.7242
So i came to Sony channel and expect and unbiased video. How stupid of me.,-0.5423
The excuse as to why there is less battery life lol.,0.4284
I shot fireworks with Nikon D7000 and images turned out just fine,0.2023
Misconception: Sony can bend physics and make smaller/lighter pro quality lenses for their mirrorless system...,0.0
this video kind of one-sided,0.0
"Patrick ""Notron"" ?? C'mon Sony ...",0.0
"having the larger size camera makes you stand out as the ""professional"" photographer that's why I always have a battery grip",0.0
just shooting the kids in the park,0.0
"1:54 Just to clarify, DSLRs are interchangeable lens cameras",0.0
and when you need service from sony good luck there and hope you are in a country or near a repair shop that is good because sony doesnt repair their stuff themselve...,0.8934
2:29 seriously,-0.1779
Sony advertisement..,0.0
I just came here to watch idiots argue in the comments.,-0.34
"1:27 what? no. somebody needs to explain max aperture to this guy.
1:33 gee, if only dslrs had some sort of live view feature i could use when it's dark. and i just hate having an optical viewfinder that's bright and easy to see on even the sunniest days. :P
3:09 dslrs have BOTH af systems you mention.
4:40 bs.
4:44 some dslrs have electronic shutters too.
4:53 some dslrs have focus peaking too.
5:26 no, you won't.",0.6408
this video is like a direct middle finger to canon.,0.3612
"Well well, talking about clarify some myths, Sony.  Why do you have to MAKE myths on the DSLR's then.  Unbiased and fair, you IDIOT!",0.1677
Thanks for telling how great mirrorless cameras are. How would I know which one to use for shooting kids in the park.,0.7906
"true or false this video showed the one upside to a dslr 

super biased video",0.6808
"You just repped thrid party adapters? Take a like, I'm not even mad that's amazing.. Look I know mirrorless is better than DSLRs buuuuut the one thing you didn't touch on was price. Mirrorless are horribly more expensive and until they drop down in price with a full frame sensor to around the Nikon D600 price then maybe I'd make the switch.. Right now I'm looking at an A-7r ii and it's over 3k... I could get a full frame DSLR and a 24-70mm lens and still have money left over that I would've spent on the A-7, but in all fairness the a-7r ii looks like it has some decent settings.",0.7063
This is the most biased video on YouTube,-0.3384
I love shooting kids in the park,0.6369
A review of how mirrorless cameras are better than DSLR's by the leading mirrorless manufacturer....hmm....very biased,0.2023
"I only clicked on this video to find out how biased it would be. I'm pleasantly surprised that the video properly represents both mirrorless and DSLR cameras. Good job Sony. 

For battery life, another reason why DSLR's have better battery life is that they don't have to power the screen or process live view at all times. I find the two cameras battery life far more comparable when shooting video due to the fact DSLR's having to essentially turn into mirrorless cameras.",0.8271
sony propaganda,-0.25
you dont need a camera to shoot kids in the park,-0.34
i wish there was an A7 with dual slots.,0.4019
I'm surprised he's recommending a mirrorless camera over a Canon 5DS. so unbiased tho,0.105
So mirrorless camera is recommended over DSLR camera?,0.2023
I like how they're unbias,0.3612
sony fan guy,0.3182
Or they could just make a bigger battery for ML and suddenly the DSLR is inferior. The question should've been power draw and efficiency overall.,-0.0516
"Sony is doing a great job with the new mirrorless camera line-up it is offering. No doubt, as this product technology starts to mature, they will be giving the pro DSLRs a run for their money. A side benefit of all this is that this technology is also pushing the DSLR manufacturers to innovate and drive new technology into this format. It is a shame however, that Sony feels it needs to put out such a one-sided argument about mirrorless. They have a great and innovative product, which, no doubt, will get there in time. So maybe instead of putting out such an easily dismissable marketing pitch against DSLRs, maybe they should focus on the many positives of their product.",0.936
"Surely af isn't a big problem with pro photographers. Especially landscapes or sports, you have to pre focus anyway.",0.6319
onley sony adwert..,0.0
"0:07 ""Patrick Notron"".
Wow, misspelled his name. I'm disappointed Sony.",0.1779
Good video but it seems like they conveniently left out some of the issues with mirror less because it's Sony's video.,0.6369
so which is beter i have a dlsr..,0.0
My 70D with 24mm f2.8 stm much better. I can shoot longer video and plenty of photos with a single fully charged battery.,-0.1513
"Thank you Sony guy for this very informative, impartial, unbiased look at mirrorless features.",0.2815
I own a Canon 7D Mark ii and since a week a Sony a7 ii. I love all the pro's of Mirrorless concerning the weigth and the Image Quality but concerning autofocus it is not even Close especially if you take Advantage of the Option to adapt third Party lenses which reduces the Auto Focus capability even more or even delets it completly. I agree Auto fucus Speed is not needed for some Scenarios but for some like low light Party fotography or fast moving subjects it is very important to take a Picture in exact that Moment. With a nativ lens it is much better and you can use all the Focus Points but still not as locked on s my 7D. That i was Aware of as i bought the camera and allways saw it as a Addition to my bag not as a complete replacement.,0.9703
